65513,65486,48,48,180,65530,2023-05-20 00:38:55.473928
11,65478,53,100,205,65530,2023-05-20 00:38:55.570804
82,65479,51,82,221,65530,2023-05-20 00:38:55.665611
30,65479,51,81,228,65530,2023-05-20 00:38:55.757769
5,65478,51,81,230,65530,2023-05-20 00:38:55.852638
53,65478,50,81,231,65530,2023-05-20 00:38:55.947602
12,65479,50,81,231,65530,2023-05-20 00:38:56.044890
24,65478,50,81,231,65530,2023-05-20 00:38:56.143170
27,65478,51,81,231,65530,2023-05-20 00:38:56.236568
8,65478,49,81,231,65530,2023-05-20 00:38:56.332528
23,65478,53,81,231,65530,2023-05-20 00:38:56.426741
13,65479,50,81,231,65530,2023-05-20 00:38:56.521631
16,65479,51,81,231,65530,2023-05-20 00:38:56.619656
19,65479,52,81,231,65530,2023-05-20 00:38:56.712726
19,65478,51,81,231,65530,2023-05-20 00:38:56.805768
15,65478,50,81,231,65530,2023-05-20 00:38:56.901856
19,65479,51,81,230,65530,2023-05-20 00:38:56.994568
