65529,65482,41,30,69,0,2023-05-20 00:43:05.971916
12,65482,41,58,116,0,2023-05-20 00:43:06.071922
14,65484,40,43,137,0,2023-05-20 00:43:06.167976
3,65481,40,43,144,0,2023-05-20 00:43:06.270589
5,65483,41,43,146,0,2023-05-20 00:43:06.389268
8,65482,41,43,146,0,2023-05-20 00:43:06.481054
1,65482,41,43,146,0,2023-05-20 00:43:06.576819
9,65484,40,42,146,0,2023-05-20 00:43:06.670303
1,65486,41,43,146,0,2023-05-20 00:43:06.762719
7,65482,40,42,146,0,2023-05-20 00:43:06.857989
5,65482,40,43,146,0,2023-05-20 00:43:06.953135
10,65483,40,42,146,0,2023-05-20 00:43:07.050631
8,65482,41,43,146,0,2023-05-20 00:43:07.157257
8,65483,40,43,146,0,2023-05-20 00:43:07.253279
9,65487,41,43,146,1,2023-05-20 00:43:07.349647
11,65483,41,43,146,0,2023-05-20 00:43:07.444994
