65445,65313,221,109,65509,4,2023-05-20 00:43:02.559296
65443,65253,284,28,65431,2,2023-05-20 00:43:02.652905
65444,65301,237,27,65465,2,2023-05-20 00:43:02.746880
65443,65307,203,17,65472,2,2023-05-20 00:43:02.840786
65443,65317,206,21,65457,2,2023-05-20 00:43:02.934764
65442,65304,212,29,65453,2,2023-05-20 00:43:03.028001
65444,65307,212,30,65452,2,2023-05-20 00:43:03.123877
65443,65318,202,25,65451,1,2023-05-20 00:43:03.218386
65445,65337,190,23,65451,2,2023-05-20 00:43:03.314846
65442,65330,192,26,65451,2,2023-05-20 00:43:03.410057
65446,65333,181,27,65451,2,2023-05-20 00:43:03.505876
65444,65335,169,30,65451,2,2023-05-20 00:43:03.598023
65444,65338,169,29,65451,3,2023-05-20 00:43:03.693739
65446,65347,164,29,65451,2,2023-05-20 00:43:03.792838
65445,65350,159,36,65451,3,2023-05-20 00:43:03.889966
65444,65355,145,32,65451,3,2023-05-20 00:43:03.985366
65446,65370,145,32,65451,2,2023-05-20 00:43:04.082047
65442,65366,121,31,65451,2,2023-05-20 00:43:04.183599
65444,65368,122,28,65451,2,2023-05-20 00:43:04.281071
65442,65366,116,31,65451,2,2023-05-20 00:43:04.378021
65444,65378,114,34,65451,2,2023-05-20 00:43:04.472978
65445,65387,106,30,65451,2,2023-05-20 00:43:04.570069
65442,65390,96,30,65451,2,2023-05-20 00:43:04.665062
65443,65398,94,33,65451,2,2023-05-20 00:43:04.758827
65442,65405,83,29,65451,3,2023-05-20 00:43:04.854977
65445,65406,72,31,65451,2,2023-05-20 00:43:04.951011
65446,65413,72,33,65451,2,2023-05-20 00:43:05.043045
65460,65414,69,31,65451,2,2023-05-20 00:43:05.136929
65480,65414,64,32,65451,3,2023-05-20 00:43:05.230916
65481,65424,60,33,65451,2,2023-05-20 00:43:05.326748
65501,65450,34,30,65451,3,2023-05-20 00:43:05.419931
65517,65460,36,29,65451,2,2023-05-20 00:43:05.514817
65523,65440,49,40,65451,3,2023-05-20 00:43:05.611843
65524,65463,24,26,65451,2,2023-05-20 00:43:05.705959
