2747,1838,2889,943,1245,2526,2023-05-20 00:02:45.799945
2779,1849,2874,943,1250,2525,2023-05-20 00:02:45.901593
2809,1877,2844,943,1263,2526,2023-05-20 00:02:45.997408
2839,1910,2811,943,1292,2525,2023-05-20 00:02:46.092493
2870,1940,2781,943,1321,2525,2023-05-20 00:02:46.187493
2899,1969,2752,943,1350,2525,2023-05-20 00:02:46.282401
2930,1994,2729,943,1382,2525,2023-05-20 00:02:46.378478
2960,1998,2727,943,1411,2526,2023-05-20 00:02:46.473045
2989,1997,2727,943,1437,2525,2023-05-20 00:02:46.573166
3021,1997,2727,943,1438,2525,2023-05-20 00:02:46.671365
3051,1997,2728,943,1438,2525,2023-05-20 00:02:46.768579
3080,1997,2727,943,1438,2526,2023-05-20 00:02:46.859469
