65534,65496,37,78,65534,65530,2023-05-20 00:38:57.673466
34,65493,36,79,65534,65530,2023-05-20 00:38:57.767541
11,65488,40,79,21,65530,2023-05-20 00:38:57.862731
0,65489,43,79,28,65530,2023-05-20 00:38:57.957061
5,65488,40,79,25,65530,2023-05-20 00:38:58.051452
12,65488,40,79,23,65530,2023-05-20 00:38:58.145622
5,65490,40,79,22,65530,2023-05-20 00:38:58.241112
12,65489,40,79,22,65530,2023-05-20 00:38:58.335472
5,65489,42,79,22,65530,2023-05-20 00:38:58.432776
8,65489,42,79,22,65530,2023-05-20 00:38:58.528717
9,65489,41,80,22,65530,2023-05-20 00:38:58.628751
9,65490,40,79,22,65530,2023-05-20 00:38:58.725813
11,65488,41,79,22,65530,2023-05-20 00:38:58.819726
12,65489,41,79,22,65530,2023-05-20 00:38:58.918396
10,65489,40,79,22,65530,2023-05-20 00:38:59.013769
8,65490,41,81,22,65530,2023-05-20 00:38:59.118565
8,65489,41,79,22,65530,2023-05-20 00:38:59.215567
9,65489,40,79,22,65530,2023-05-20 00:38:59.309646
9,65488,41,79,22,65530,2023-05-20 00:38:59.403498
9,65489,41,79,22,65530,2023-05-20 00:38:59.497932
10,65489,41,79,22,65530,2023-05-20 00:38:59.592628
8,65488,41,79,22,65530,2023-05-20 00:38:59.686745
6,65487,41,79,22,65530,2023-05-20 00:38:59.784535
7,65488,41,79,22,65530,2023-05-20 00:38:59.881671
12,65490,41,79,22,65530,2023-05-20 00:38:59.976528
10,65490,40,78,22,65530,2023-05-20 00:39:00.072876
10,65488,40,79,22,65530,2023-05-20 00:39:00.167691
8,65490,40,78,22,65530,2023-05-20 00:39:00.260552
4,65490,41,78,22,65530,2023-05-20 00:39:00.355587
7,65490,40,77,22,65530,2023-05-20 00:39:00.452898
9,65488,40,79,22,65530,2023-05-20 00:39:00.543806
5,65490,41,79,22,65530,2023-05-20 00:39:00.636609
7,65489,41,79,22,65530,2023-05-20 00:39:00.732680
11,65489,41,79,22,65530,2023-05-20 00:39:00.824661
9,65489,40,78,22,65530,2023-05-20 00:39:00.920635
10,65490,40,78,22,65530,2023-05-20 00:39:01.013647
12,65490,40,78,22,65530,2023-05-20 00:39:01.108625
