1107,3009,1715,2032,1367,2525,2023-05-20 00:02:36.665871
1106,3008,1716,2031,1366,2525,2023-05-20 00:02:36.763170
1106,2996,1729,2014,1361,2525,2023-05-20 00:02:36.857319
1106,2968,1759,1986,1361,2525,2023-05-20 00:02:36.952553
1107,2932,1794,1957,1361,2525,2023-05-20 00:02:37.047452
1106,2901,1825,1929,1361,2525,2023-05-20 00:02:37.140287
1106,2872,1854,1898,1361,2525,2023-05-20 00:02:37.238763
1106,2840,1886,1867,1361,2525,2023-05-20 00:02:37.336047
1106,2809,1919,1838,1361,2525,2023-05-20 00:02:37.432690
1106,2778,1948,1809,1361,2525,2023-05-20 00:02:37.528115
1106,2747,1979,1780,1361,2525,2023-05-20 00:02:37.621283
1106,2718,2009,1751,1361,2525,2023-05-20 00:02:37.715499
1106,2687,2039,1720,1361,2525,2023-05-20 00:02:37.814535
1106,2654,2072,1690,1361,2525,2023-05-20 00:02:37.912603
1106,2622,2103,1659,1361,2525,2023-05-20 00:02:38.011667
1106,2591,2136,1629,1361,2525,2023-05-20 00:02:38.111316
1106,2559,2167,1598,1361,2525,2023-05-20 00:02:38.211369
1106,2527,2200,1567,1361,2525,2023-05-20 00:02:38.309502
1106,2495,2232,1536,1361,2525,2023-05-20 00:02:38.410732
1107,2462,2264,1506,1361,2525,2023-05-20 00:02:38.506907
1106,2431,2294,1476,1361,2525,2023-05-20 00:02:38.604808
1106,2399,2326,1446,1361,2525,2023-05-20 00:02:38.701318
1107,2368,2357,1416,1361,2525,2023-05-20 00:02:38.798425
1106,2337,2390,1384,1361,2525,2023-05-20 00:02:38.896528
1106,2306,2421,1356,1361,2525,2023-05-20 00:02:38.991513
1106,2275,2452,1327,1361,2525,2023-05-20 00:02:39.087203
1106,2244,2481,1297,1361,2525,2023-05-20 00:02:39.182218
1105,2213,2512,1266,1361,2525,2023-05-20 00:02:39.277240
1101,2183,2542,1236,1361,2525,2023-05-20 00:02:39.371243
1101,2152,2572,1206,1361,2525,2023-05-20 00:02:39.467513
1099,2116,2609,1177,1361,2525,2023-05-20 00:02:39.568661
1097,2088,2636,1145,1361,2525,2023-05-20 00:02:39.664560
1098,2057,2667,1114,1361,2525,2023-05-20 00:02:39.758673
