2,65532,25,85,180,0,2023-05-20 00:40:09.615062
65515,65532,21,84,180,0,2023-05-20 00:40:09.709974
65507,65531,21,84,180,0,2023-05-20 00:40:09.802893
65516,65532,23,85,180,0,2023-05-20 00:40:09.894047
65516,65531,20,85,180,0,2023-05-20 00:40:09.989085
65519,65532,24,84,180,0,2023-05-20 00:40:10.084050
65516,65532,20,85,180,0,2023-05-20 00:40:10.180148
65517,65533,24,85,180,0,2023-05-20 00:40:10.272975
65516,65533,19,85,180,0,2023-05-20 00:40:10.369941
65515,65533,19,85,180,0,2023-05-20 00:40:10.467038
65514,65533,19,85,180,0,2023-05-20 00:40:10.562927
