3175,1997,2727,943,1439,2525,2023-05-20 00:03:50.566768
3159,1997,2727,943,1438,2526,2023-05-20 00:03:50.662869
3130,1997,2727,943,1438,2525,2023-05-20 00:03:50.757782
3101,1998,2727,943,1438,2526,2023-05-20 00:03:50.854774
3071,1997,2727,943,1439,2526,2023-05-20 00:03:50.950718
3039,1997,2727,943,1439,2525,2023-05-20 00:03:51.055337
3008,1997,2727,943,1439,2525,2023-05-20 00:03:51.152816
2977,1998,2727,943,1438,2525,2023-05-20 00:03:51.252681
2946,1997,2727,943,1438,2525,2023-05-20 00:03:51.350797
2915,1997,2727,943,1439,2526,2023-05-20 00:03:51.453112
