65535,65498,21,43,65463,2,2023-05-20 00:43:08.081837
41,65521,6,45,65493,3,2023-05-20 00:43:08.178527
14,65529,12,45,65465,3,2023-05-20 00:43:08.277719
8,65526,12,45,65451,4,2023-05-20 00:43:08.373770
20,65530,13,44,65447,3,2023-05-20 00:43:08.470032
8,65530,12,45,65446,3,2023-05-20 00:43:08.566015
15,65527,12,44,65445,3,2023-05-20 00:43:08.661753
11,65529,12,44,65445,3,2023-05-20 00:43:08.757580
11,65528,12,44,65445,3,2023-05-20 00:43:08.850929
15,65530,13,44,65445,3,2023-05-20 00:43:08.945816
14,65529,12,44,65445,3,2023-05-20 00:43:09.041553
13,65528,13,44,65445,3,2023-05-20 00:43:09.141222
12,65528,12,44,65445,3,2023-05-20 00:43:09.237840
14,65529,13,44,65445,3,2023-05-20 00:43:09.333946
13,65529,12,44,65445,3,2023-05-20 00:43:09.429034
16,65528,13,44,65445,3,2023-05-20 00:43:09.522841
14,65529,15,44,65445,3,2023-05-20 00:43:09.620285
10,65526,14,44,65445,3,2023-05-20 00:43:09.713612
10,65528,13,45,65445,3,2023-05-20 00:43:09.805912
9,65528,13,45,65445,3,2023-05-20 00:43:09.898878
7,65528,13,45,65445,3,2023-05-20 00:43:09.994934
11,65529,12,45,65445,3,2023-05-20 00:43:10.088623
11,65527,13,45,65445,3,2023-05-20 00:43:10.180869
15,65531,12,45,65445,3,2023-05-20 00:43:10.276708
12,65528,16,44,65445,3,2023-05-20 00:43:10.372874
12,65529,12,45,65445,3,2023-05-20 00:43:10.462727
13,65527,12,45,65445,3,2023-05-20 00:43:10.557730
12,65528,13,44,65445,3,2023-05-20 00:43:10.652733
11,65527,12,45,65445,3,2023-05-20 00:43:10.745507
10,65530,12,45,65445,3,2023-05-20 00:43:10.842764
9,65528,13,44,65445,3,2023-05-20 00:43:10.939920
8,65531,13,44,65445,3,2023-05-20 00:43:11.034894
8,65532,12,44,65445,3,2023-05-20 00:43:11.130669
7,65530,12,45,65445,3,2023-05-20 00:43:11.226755
8,65531,12,45,65445,3,2023-05-20 00:43:11.318932
10,65532,13,45,65445,3,2023-05-20 00:43:11.407816
8,65531,13,45,65445,3,2023-05-20 00:43:11.502842
