1708,1838,2889,943,1234,2525,2023-05-20 00:03:55.817591
1678,1847,2876,945,1237,2526,2023-05-20 00:03:55.913769
1648,1874,2846,950,1245,2526,2023-05-20 00:03:56.009565
1616,1906,2815,974,1269,2526,2023-05-20 00:03:56.104609
1586,1936,2785,1009,1305,2525,2023-05-20 00:03:56.201681
1556,1966,2754,1041,1332,2526,2023-05-20 00:03:56.296819
1526,1997,2723,1071,1360,2525,2023-05-20 00:03:56.390784
1496,2029,2692,1100,1367,2525,2023-05-20 00:03:56.487063
1465,2061,2659,1131,1367,2525,2023-05-20 00:03:56.585758
1435,2093,2628,1163,1367,2526,2023-05-20 00:03:56.683055
1406,2123,2598,1192,1367,2525,2023-05-20 00:03:56.778990
1375,2154,2567,1221,1367,2525,2023-05-20 00:03:56.873864
1348,2184,2537,1253,1367,2526,2023-05-20 00:03:56.970626
1317,2216,2507,1283,1367,2525,2023-05-20 00:03:57.066736
1288,2246,2476,1313,1367,2526,2023-05-20 00:03:57.163668
1259,2277,2446,1344,1367,2525,2023-05-20 00:03:57.260042
1229,2309,2415,1374,1367,2525,2023-05-20 00:03:57.362746
1200,2341,2382,1405,1367,2525,2023-05-20 00:03:57.461712
1168,2373,2350,1437,1367,2525,2023-05-20 00:03:57.561918
1140,2403,2320,1467,1367,2525,2023-05-20 00:03:57.657508
1113,2435,2288,1501,1367,2526,2023-05-20 00:03:57.756880
1109,2468,2257,1525,1367,2525,2023-05-20 00:03:57.854973
1109,2497,2227,1558,1367,2525,2023-05-20 00:03:57.950709
1108,2528,2195,1588,1367,2525,2023-05-20 00:03:58.046934
1108,2558,2165,1618,1367,2525,2023-05-20 00:03:58.142681
1108,2588,2136,1646,1367,2525,2023-05-20 00:03:58.238728
1109,2617,2105,1676,1367,2525,2023-05-20 00:03:58.334747
1108,2649,2075,1706,1367,2525,2023-05-20 00:03:58.430692
1109,2679,2045,1734,1367,2525,2023-05-20 00:03:58.527013
1108,2708,2016,1764,1367,2525,2023-05-20 00:03:58.621856
1109,2738,1985,1797,1367,2525,2023-05-20 00:03:58.717946
1109,2770,1955,1821,1367,2526,2023-05-20 00:03:58.814646
1109,2800,1925,1851,1367,2525,2023-05-20 00:03:58.909683
1109,2830,1896,1884,1367,2525,2023-05-20 00:03:59.006717
1109,2860,1865,1912,1367,2525,2023-05-20 00:03:59.102728
1109,2890,1835,1941,1367,2525,2023-05-20 00:03:59.197579
1109,2920,1805,1969,1367,2526,2023-05-20 00:03:59.292563
