1098,2006,2718,1014,1349,2527,2023-05-20 00:07:46.251337
1108,2006,2718,988,1354,2527,2023-05-20 00:07:46.347409
1133,2007,2718,986,1355,2527,2023-05-20 00:07:46.443126
1166,2007,2718,986,1356,2526,2023-05-20 00:07:46.538998
1197,2007,2718,986,1356,2526,2023-05-20 00:07:46.635897
1227,2007,2718,986,1356,2526,2023-05-20 00:07:46.730934
1258,2007,2718,986,1356,2526,2023-05-20 00:07:46.831274
1287,2007,2718,986,1356,2526,2023-05-20 00:07:46.927003
1320,2007,2718,986,1356,2526,2023-05-20 00:07:47.026916
1350,2007,2718,986,1356,2526,2023-05-20 00:07:47.123006
1382,2007,2717,986,1356,2526,2023-05-20 00:07:47.218963
1411,2007,2718,986,1356,2526,2023-05-20 00:07:47.318082
1444,2007,2718,986,1356,2526,2023-05-20 00:07:47.421045
1475,2007,2718,986,1356,2526,2023-05-20 00:07:47.529726
1509,2007,2718,986,1356,2526,2023-05-20 00:07:47.634191
1542,2007,2718,986,1356,2526,2023-05-20 00:07:47.735148
