2759,1841,2887,937,1232,2527,2023-05-20 00:07:52.026713
2789,1850,2874,937,1235,2527,2023-05-20 00:07:52.126944
2820,1879,2843,937,1247,2527,2023-05-20 00:07:52.223892
2851,1913,2808,937,1277,2526,2023-05-20 00:07:52.318804
2881,1943,2780,937,1310,2527,2023-05-20 00:07:52.416825
2911,1971,2750,937,1339,2526,2023-05-20 00:07:52.510907
2941,1999,2726,937,1367,2527,2023-05-20 00:07:52.607968
2970,2001,2726,937,1399,2527,2023-05-20 00:07:52.702757
3001,2001,2726,937,1426,2527,2023-05-20 00:07:52.801820
3031,2001,2726,937,1427,2527,2023-05-20 00:07:52.897810
3061,2001,2726,937,1427,2527,2023-05-20 00:07:52.995904
